document_id,most_prevalent_topic_id,most_prevalent_topic_probability,text_excerpt,state,school type,grade,year,subject
0,6,0.3957757365613408,"Grundlage für Urteile und Handlungen dienen nicht nur kognitive Prozesse, sondern auch ein reflektierter Umgang mit Emotionen. Zentrales Prinzip des Unterrichts im Fach Praktische Philosophie ist es, das Philosophieren zu lernen. Entsprechend philosophieren Schülerinnen und Schüler selbstständig, d. h. sie reflektieren grundsätzliche philosophische Fragestellungen und Probleme methodisch geleitet und unter Einbezug philosophischer Positionen. In einer Kultur der Digitalität gehört hierzu auch",NRW,,Sek1,2024.0,"Ethik, Philo"
1,2,0.974997720278206,"Sprache. Dadurch entstehen Möglichkeiten, Konzepte sowie eigene Wahrnehmungen, Gedanken und Interessen angemessen darzustellen. Die interdisziplinäre Verknüpfung von Schritten einer kumulativen Kompetenzentwicklung, inhaltliche Kooperationen mit anderen Fächern und Lernbereichen sowie außerschulisches Lernen und Kooperationen mit außerschulischen Partnern können sowohl zum Erreichen und zur Vertiefung der jeweils fachlichen Ziele als auch zur Erfüllung übergreifender Aufgaben beitragen. Der vorliegende Kernlehrplan ist so gestaltet, dass",NRW,,Sek1,2024.0,"Ethik, Philo"
2,5,0.7986119302477059,"Miteinander. Urteilskompetenz Die Schülerinnen und Schüler bewerten unterschiedliche Prinzipien von Gerechtigkeit, beurteilen Verhalten und Handlungen unter Berücksichtigung unterschiedlicher Gerechtigkeitsvorstellungen. Inhaltsfeld : Gegenwart und Zukunft Inhaltlicher Schwerpunkt: - Nachhaltiges Leben und Lernen Sachkompetenz Die Schülerinnen und Schüler erläutern die Bedeutung kritischen Denkens sowie der Verantwortungsübernahme für Lernprozesse, überprüfen ihr alltägliches Verhalten als Konsumentin und Konsument, beschreiben Möglichkeiten nachhaltigen Konsums, erläutern die Bedeutung",NRW,,Sek1,2024.0,"Ethik, Philo"
3,5,0.5549955272177692,"ihr alltägliches Verhalten als Konsumentin und Konsument, beschreiben Möglichkeiten nachhaltigen Konsums, erläutern die Bedeutung von Teilhabe und Gemeinschaft für nachhaltiges Handeln. Urteilskompetenz Die Schülerinnen und Schüler erörtern die Bedeutung von Lernen, Wissen und Kompetenzen in einer Welt des Wandels, erörtern ihre Rolle als Konsumentin und Konsument und die damit verbundene Verantwortung, begründen ihre eigenen Handlungen in Gemeinschaften. Inhaltsfeld : Sinnsuche und",NRW,,Sek1,2024.0,"Ethik, Philo"
4,8,0.9678550220344425,"bezieht sich auf die im Zusammenhang mit dem Unterricht erworbenen Kompetenzen und setzt voraus, dass die Schülerinnen und Schüler hinreichend Gelegenheit hatten, die in Kapitel ausgewiesenen Kompetenzen zu erwerben. Erfolgreiches Lernen ist kumulativ. Dies erfordert, dass Unterricht und Lernerfolgsüberprüfungen darauf ausgerichtet sein müssen, Schülerinnen und Schülern Gelegenheit zu geben, Kompetenzen wiederholt und in wechselnden Zusammenhängen unter Beweis zu stellen. Für Lehrerinnen",NRW,,Sek1,2024.0,"Ethik, Philo"
5,1,0.9624991043459278,"zu modifizieren. Für die Schülerinnen und Schüler sollen ein den Lernprozess begleitendes Feedback sowie Rückmeldungen zu den erreichten Lernständen eine Hilfe für die Selbsteinschätzung sowie eine Ermutigung für das weitere Lernen darstellen. Dies kann auch in Phasen des Unterrichts erfolgen, in denen keine Leistungsbeurteilung durchgeführt wird. Die Beurteilung von Leistungen soll ebenfalls grundsätzlich mit der Diagnose des erreichten Lernstandes und Hinweisen",NRW,,Sek1,2024.0,"Ethik, Philo"
6,6,0.9718717550571575,"stellt gewissermaßen ein Leitmotiv des Unterrichtsfaches Werte und Normen dar. In der Didaktik ist unstrittig, dass diesbezüglicher Unterricht auf aktives, eigenständiges und problemorientiertes Philosophieren und nicht bloß auf rein rezeptives Lernen von philosophiehistorischen Fakten und Systemen abzuzielen habe. Unter diesen Voraussetzungen kann der Unterricht im Fach Werte und Normen den Schülerinnen und Schülern ein Rüstzeug bereitstellen, um Einsichten in die tragenden",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
7,10,0.9699965482997628,"gebunden. Verbindliche Antworten können daher nur auf der Grundlage der verfassungsmäßigen und dem Bildungsauftrag entsprechenden, nicht aber weltanschaulicher und religiöser Prämissen gegeben werden. Die unterschiedlichen Wahrheitsansprüche religiöser und weltanschaulicher Art lernen die Schülerinnen und Schüler im Unterricht zwar kennen, doch eine spezifische Präferenz für eine dieser Positionen ist ausdrücklich nicht intendiert. Der Unterricht im Fach Werte und Normen leitet zur Reflexion",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
8,8,0.9689635647407105,"Sie stellen eine Zielperspektive für längere Abschnitte des Lernprozesses dar. - Sie sind für die persönliche Bildung und für die weitere schulische und berufliche Ausbildung von Bedeutung und ermöglichen anschlussfähiges Lernen. Die erwarteten Kompetenzen werden in Kompetenzbereichen zusammengefasst, die das Fach strukturieren. Aufgabe des Unterrichts im Fach Werte und Normen ist es, die Kompetenzentwicklung der Schülerinnen und Schüler anzuregen, zu unterstützen,",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
9,2,0.9727249407895646,"der Wirklichkeit, - Fragen nach Orientierungsmöglichkeiten. Die inhaltsbezogenen Kompetenzbereiche sind im Unterrichtskontext systematisch und kumulativ zu festigen. Dies geschieht dadurch, dass den Schuljahrgängen und Kompetenzbereichen altersadäquate Leitthemen zugeordnet werden. Kompetenzentwicklung Lernen ist ein aktiver Prozess, dessen Gelingen von vielerlei Faktoren abhängt. Eine wesentliche Voraussetzung für erfolgreiches Lernen besteht darin, dass einmal erworbene Kompetenzen dauerhaft verfügbar bleiben. Dabei ist zu beachten, dass",Niedersachsen,Oberschule.pdf,,,"Ethik, Philo"
